title,author,description,chapter,author_desc,tab_artwork,artwork,sku_ext_info,id,business_url,sku_attached_info,jump_url
亲爱的阴狐大人·第二卷,['奇迹小恐龙'],被迫卷入一个诅咒里，我接触到了世界隐藏的另一面，诡异又恐怖。,15,"奇迹小恐龙,爱文学的小伙伴",https://picx.zhimg.com/v2-8c38b246e0eb2a2f3feaa9f9949f98d2.jpg?source=6a64a727,https://pic1.zhimg.com/v2-86370b663aff5dbafd5f50f929c55597.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 1, ""name"": ""\\u8a00\\u60c5""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 31, ""name"": ""\\u751c\\u5ba0""}, {""id"": 44, ""name"": ""\\u6c99\\u96d5""}, {""id"": 12, ""name"": ""\\u8111\\u6d1e""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1674472157', 'subcategory': '盐选专栏'}",304367924,https://www.zhihu.com/xen/market/remix/paid_column/1600927897191088128,+gEsCFMSEzE2MDA5Mjc4OTczMTcwNzY5OTIaEzE2MDA5Mjc4OTcxOTEwODgxMjg=,https://www.zhihu.com/xen/market/remix/paid_column/1600927897191088128?extra_tab=2
亲爱的阴狐大人·第四卷,['奇迹小恐龙'],被迫卷入一个诅咒里，我接触到了世界隐藏的另一面。,7,"奇迹小恐龙,爱文学的小伙伴",https://pic1.zhimg.com/v2-8c38b246e0eb2a2f3feaa9f9949f98d2.jpg?source=6a64a727,https://picx.zhimg.com/v2-86370b663aff5dbafd5f50f929c55597.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 1, ""name"": ""\\u8a00\\u60c5""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1677662186', 'subcategory': '盐选专栏'}",304367920,https://www.zhihu.com/xen/market/remix/paid_column/1614311532023455744,+gEsCFMSEzE2MTQzMTE1MzIxMjQzNjA3MDQaEzE2MTQzMTE1MzIwMjM0NTU3NDQ=,https://www.zhihu.com/xen/market/remix/paid_column/1614311532023455744?extra_tab=2
侯大利刑侦笔记,['小桥老树'],一部集侦查学、痕迹学、社会学、尸体解剖学、犯罪心理学之大成的教科书式破案小说。,10,"小桥老树,作者",https://picx.zhimg.com/v2-119c03461d5c216dbc060a9d7e33b1c5.jpg?source=6a64a727,https://pica.zhimg.com/v2-dd1755c344a586010ee2cb18b391a42d.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 28, ""name"": ""\\u8b66\\u5bdf""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '0', 'subcategory': '盐选专栏'}",304367913,https://www.zhihu.com/xen/market/remix/paid_column/1238831848953769984,+gEsCFMSEzEyMzg4MzE4NDkwNzU0NzAzMzYaEzEyMzg4MzE4NDg5NTM3Njk5ODQ=,https://www.zhihu.com/xen/market/remix/paid_column/1238831848953769984?extra_tab=2
心中的他：我在孤儿院渐渐长大,['葵田谷'],"离开孤儿院后，双目失明的陈若离和哥哥一起生活。不知从什么时候开始，她渐渐发现，在她生活中不断出现的除了哥哥，似乎还有另外一个人，而和她一起生活的那个人，似乎也不是她的哥哥。
",15,"葵田谷,推理小说作家，《明星大侦探》编剧",https://pic1.zhimg.com/v2-f9a3804c4b9172d4264ef10a57ba8b57.jpg?source=6a64a727,https://picx.zhimg.com/v2-955e3f56411e2be09a2dd5ba895781f4.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 47, ""name"": ""\\u53cd\\u8f6c""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'subcategory': '盐选专栏'}",304367910,https://www.zhihu.com/xen/market/remix/paid_column/1261332987448901632,+gEsCFMSEzEyNjEzMzI5ODc1ODI0NTE3MTIaEzEyNjEzMzI5ODc0NDg5MDE2MzI=,https://www.zhihu.com/xen/market/remix/paid_column/1261332987448901632?extra_tab=2
第一命案现场：受害者遗言中的真相,['惊蛰'],有什么巨短却超级吓人的恐怖故事？,12,"惊蛰,科幻、悬疑、推理小说作家",https://picx.zhimg.com/v2-ed75ea27950a8f208e9b74ab355d0e63.jpg?source=6a64a727,https://pic1.zhimg.com/v2-4914b07a6a8bcb30d55bd4729f699555.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 28, ""name"": ""\\u8b66\\u5bdf""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 38, ""name"": ""\\u51fa\\u8f68""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1621592770', 'subcategory': '盐选专栏'}",304367904,https://www.zhihu.com/xen/market/remix/paid_column/1277575744126771200,+gEsCFMSEzEyNzc1NzU3NDQ2MzA1MjU5NTIaEzEyNzc1NzU3NDQxMjY3NzEyMDA=,https://www.zhihu.com/xen/market/remix/paid_column/1277575744126771200?extra_tab=2
罪念：犯罪侧写师与连环杀手的至高对决,['刚雪印'],「十个毫无破绽的凶案现场。一本让人不寒而栗的推理全书。」畅销书作者刚雪印继《犯罪心理档案》系列后，又一重磅之作。全面展现犯罪侧写师与连环杀手的至高对决，囊括当下热门惊悚的罪案元素。情节刺激、故事烧脑。深层解密连环杀手的犯罪心理。,48,"刚雪印,",https://picx.zhimg.com/v2-90f5042e73449c6a73a439e3d2fe800d.jpg?source=6a64a727,https://pic1.zhimg.com/v2-4e2b0ca939e681f0c4781a3ea8f47102.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 28, ""name"": ""\\u8b66\\u5bdf""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1598521002', 'subcategory': '盐选专栏'}",304367892,https://www.zhihu.com/xen/market/remix/paid_column/1279811186980900864,+gEsCFMSEzEyNzk4MTExODc1NzY5MzQ0MDAaEzEyNzk4MTExODY5ODA5MDA4NjQ=,https://www.zhihu.com/xen/market/remix/paid_column/1279811186980900864?extra_tab=2
推理者言：无法被看清的惊悚真相,['袁知鱼'],这是一个非常规的悬疑推理故事专栏。这是一个你不看到最后，就不知道到底是「谁」在讲「故事」的故事合集。,4,"袁知鱼,编剧，小说作者。当过工人，做过销售，如今以笔为生。",https://picx.zhimg.com/v2-b4ad0e347307dd5e4bc3dc529b941099.jpg?source=6a64a727,https://pica.zhimg.com/v2-15e99a76ebbd9fb699beed2103a138bc.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 46, ""name"": ""\\u590d\\u4ec7""}, {""id"": 27, ""name"": ""\\u533b\\u751f""}, {""id"": 38, ""name"": ""\\u51fa\\u8f68""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1641965763', 'subcategory': '盐选专栏'}",304367889,https://www.zhihu.com/xen/market/remix/paid_column/1330177815015350272,+gEsCFMSEzEzMzAxNzc4MTkzNTI0NzM2MDAaEzEzMzAxNzc4MTUwMTUzNTAyNzI=,https://www.zhihu.com/xen/market/remix/paid_column/1330177815015350272?extra_tab=2
古书奇谭：荒诞故事里的暗黑真相,['锦瑟'],从「三言二拍」到《聊斋》，古书中不乏荒诞离奇、悬念迭起的精彩故事。本专栏借由这些经典故事为原型，脑洞大开进行改编，通过一环接一环逻辑缜密的推理，将这些令人心惊肉跳的恐怖故事，合理演绎成一桩桩有预谋的迷案，抽丝剥茧带你寻找原故事之外的另类真相。,3,"锦瑟,我叫锦瑟，渴望把我脑海中的故事变成文字向更多人分享。",https://picx.zhimg.com/v2-e10c59c102eea4e0d6e31ea205b22201.jpg?source=6a64a727,https://picx.zhimg.com/v2-1be933d3f85b258c3e27a4a23114c900.jpg?source=6a64a727,"{'author_content_type': 'content_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 47, ""name"": ""\\u53cd\\u8f6c""}, {""id"": 76, ""name"": ""\\u5386\\u53f2""}]', 'newest_release_time': '1621333730', 'subcategory': '盐选专栏'}",304367884,https://www.zhihu.com/xen/market/remix/paid_column/1365671572993396737,+gEsCFMSEzEzNjU2NzE1NzMwNjA0NzI4MzIaEzEzNjU2NzE1NzI5OTMzOTY3Mzc=,https://www.zhihu.com/xen/market/remix/paid_column/1365671572993396737?extra_tab=2
与恶女同车,['艾栗斯'],"同一台车，三位不同年龄和身份的女性都曾是车主。
车轮飞转，碾压出数条命案。",4,"艾栗斯,用食物发电的小说作者，美食专栏作家，《魔鬼的晚餐》译者",https://pic1.zhimg.com/v2-da85dbfe4e12b4a233f0eccdc0725ccf.jpg?source=6a64a727,https://picx.zhimg.com/v2-9373f9e20230bd3c45ecb5dc681ea676.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 46, ""name"": ""\\u590d\\u4ec7""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 1, ""name"": ""\\u8a00\\u60c5""}, {""id"": 2, ""name"": ""\\u73b0\\u5b9e\\u60c5\\u611f""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1632822050', 'subcategory': '盐选专栏'}",304367878,https://www.zhihu.com/xen/market/remix/paid_column/1410633559325966336,+gEsCFMSEzE0MTA2MzM1NTk0MDU3NDgyMjQaEzE0MTA2MzM1NTkzMjU5NjYzMzY=,https://www.zhihu.com/xen/market/remix/paid_column/1410633559325966336?extra_tab=2
凶案图鉴：带你直视人性,['幻海半仙'],于细微处挖掘案件真相。,9,"幻海半仙,不知名作者，主业算命，卖蛋炒饭，喂猫，收购二手家电。",https://picx.zhimg.com/v2-1940e26650ea38e456b8585d7cbc2133.jpg?source=6a64a727,https://pica.zhimg.com/v2-f217468c0657083c2e5b323964e5a56e.jpg?source=6a64a727,"{'author_content_type': 'content_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 28, ""name"": ""\\u8b66\\u5bdf""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 47, ""name"": ""\\u53cd\\u8f6c""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1678081609', 'subcategory': '盐选专栏'}",304367876,https://www.zhihu.com/xen/market/remix/paid_column/1416080043529957377,+gEsCFMSEzE0MTYwODAwNDM1ODc2NjU5MjAaEzE0MTYwODAwNDM1Mjk5NTczNzc=,https://www.zhihu.com/xen/market/remix/paid_column/1416080043529957377?extra_tab=2
棺材村：民间风水秘术,['写故事的摩西'],在棺材村，我只想活下去。,42,"写故事的摩西,只想写好故事",https://pic1.zhimg.com/v2-db78f37fb55b921974a9c17966ebcbd4.jpg?source=6a64a727,https://picx.zhimg.com/v2-5813cd5d78ef5de79f9f4c6f63cbecb1.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 9, ""name"": ""\\u6c11\\u95f4\\u5947\\u95fb""}, {""id"": 26, ""name"": ""\\u98ce\\u6c34\\u9053\\u58eb""}, {""id"": 4, ""name"": ""\\u60ca\\u609a""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1640796109', 'subcategory': '盐选专栏'}",304349843,https://www.zhihu.com/xen/market/remix/paid_column/1459665907521482752,+gEsCFMSEzE0NTk2NjU5MDc1OTcwMTcwODgaEzE0NTk2NjU5MDc1MjE0ODI3NTI=,https://www.zhihu.com/xen/market/remix/paid_column/1459665907521482752?extra_tab=2
脑洞奇妙环游,['吃瓜的阿福'],脑洞故事，奇妙环游。,50,"吃瓜的阿福,沉迷厕所读物的路人甲",https://pica.zhimg.com/v2-29f0059e825139035ddab386f5bcf603.jpg?source=6a64a727,https://picx.zhimg.com/v2-e44aa9185606e1c5817f5403f6f158fd.jpg?source=6a64a727,"{'author_content_type': 'content_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 12, ""name"": ""\\u8111\\u6d1e""}, {""id"": 1, ""name"": ""\\u8a00\\u60c5""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 47, ""name"": ""\\u53cd\\u8f6c""}, {""id"": 31, ""name"": ""\\u751c\\u5ba0""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1675222114', 'subcategory': '盐选专栏'}",304367871,https://www.zhihu.com/xen/market/remix/paid_column/1512749874143129600,+gEsCFMSEzE1MTI3NDk4NzQyNTMxMjc2ODAaEzE1MTI3NDk4NzQxNDMxMjk2MDA=,https://www.zhihu.com/xen/market/remix/paid_column/1512749874143129600?extra_tab=2
玫瑰无罪,['顾妍一'],长篇女性悬疑故事。,9,"顾妍一,别卷我 躺平码个开心",https://pica.zhimg.com/v2-952d8bef287eb71d23d764d0bcc11028.jpg?source=6a64a727,https://picx.zhimg.com/v2-d49b71cf5a4b323f1eb61af7422fefbd.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 2, ""name"": ""\\u73b0\\u5b9e\\u60c5\\u611f""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 46, ""name"": ""\\u590d\\u4ec7""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1675655518', 'subcategory': '盐选专栏'}",304367868,https://www.zhihu.com/xen/market/remix/paid_column/1605894097918795776,+gEsCFMSEzE2MDU4OTQwOTc5OTgxNTU3NzYaEzE2MDU4OTQwOTc5MTg3OTU3NzY=,https://www.zhihu.com/xen/market/remix/paid_column/1605894097918795776?extra_tab=2
惟愿从邪恶中拯救我,['识钰'],谁能穿破迷雾，拯救我于水火？,50,"识钰,作者",https://picx.zhimg.com/v2-1fcef949b8728e008c86a470d6214135.jpg?source=6a64a727,https://pica.zhimg.com/v2-79f443dcb5f951c6ef6f4ef1ca00eb01.jpg?source=6a64a727,"{'author_content_type': 'content_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 12, ""name"": ""\\u8111\\u6d1e""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 1, ""name"": ""\\u8a00\\u60c5""}, {""id"": 68, ""name"": ""\\u6c42\\u751f""}, {""id"": 47, ""name"": ""\\u53cd\\u8f6c""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1683622044', 'subcategory': '盐选专栏'}",304367866,https://www.zhihu.com/xen/market/remix/paid_column/1623723212461723648,+gEsCFMSEzE2MjM3MjMyMTI1NzUwNTU4NzIaEzE2MjM3MjMyMTI0NjE3MjM2NDg=,https://www.zhihu.com/xen/market/remix/paid_column/1623723212461723648?extra_tab=2
亲爱的阴狐大人·第五卷,['奇迹小恐龙'],被迫卷入一个诅咒里，我接触到了世界隐藏的另一面。,11,"奇迹小恐龙,爱文学的小伙伴",https://pic1.zhimg.com/v2-8c38b246e0eb2a2f3feaa9f9949f98d2.jpg?source=6a64a727,https://picx.zhimg.com/v2-86370b663aff5dbafd5f50f929c55597.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 1, ""name"": ""\\u8a00\\u60c5""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 12, ""name"": ""\\u8111\\u6d1e""}, {""id"": 31, ""name"": ""\\u751c\\u5ba0""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1683620934', 'subcategory': '盐选专栏'}",304367861,https://www.zhihu.com/xen/market/remix/paid_column/1639302814143549440,+gEsCFMSEzE2MzkzMDI4MTQyNDAwMTg0MzIaEzE2MzkzMDI4MTQxNDM1NDk0NDA=,https://www.zhihu.com/xen/market/remix/paid_column/1639302814143549440?extra_tab=2
我在娱乐圈打黑工,['别闹'],我在娱乐圈打黑工的那些破事,13,"别闹,干过编剧、导演、策划、项目开发，影视混子。",https://picx.zhimg.com/v2-d27bb68338e0ecfe90b85aab42da4f87.jpg?source=6a64a727,https://picx.zhimg.com/v2-bce3d98170d57da624df2decf66ae3ae.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 2, ""name"": ""\\u73b0\\u5b9e\\u60c5\\u611f""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 42, ""name"": ""\\u804c\\u573a""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1690878781', 'subcategory': '盐选专栏'}",304367858,https://www.zhihu.com/xen/market/remix/paid_column/1669734542096338944,+gEsCFMSEzE2Njk3MzQ1NDIyMzg5NDUyODAaEzE2Njk3MzQ1NDIwOTYzMzg5NDQ=,https://www.zhihu.com/xen/market/remix/paid_column/1669734542096338944?extra_tab=2
缉凶，我在重案队的故事,['刘星辰'],《缉凶》讲述了作者从警 10 余年间发生的真实故事，凶杀、扫毒、反扒、卧底，在这 10 余年里作者几乎经历了形形色色的案件，其中的离奇与精彩值得品味。,16,"刘星辰,刑警",https://picx.zhimg.com/v2-e0fa7df43c6f46a575b13766aedc0c37.jpg?source=6a64a727,https://picx.zhimg.com/v2-27ce5e15f28286089830be0cd7909ebb.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 28, ""name"": ""\\u8b66\\u5bdf""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'subcategory': '盐选专栏'}",304367856,https://www.zhihu.com/xen/market/remix/paid_column/1161697797857837056,+gEsCFMSEzExNjE2OTc3OTgyNDc2NTc0NzIaEzExNjE2OTc3OTc4NTc4MzcwNTY=,https://www.zhihu.com/xen/market/remix/paid_column/1161697797857837056?extra_tab=2
法医现场笔记,['死者代言人'],法医这门职业，常常显得冷酷又神秘。《法医现场笔记》中，死者代言人将通过法医的第一视角，带我们回到他经历过的一个个刑侦现场，为我们讲讲现场的故事，用专业的法医知识抽丝剥茧，找出案件的真相。书中并无过于戏剧化的夸张内容，所有案例和知识都基于专业法医的专业知识。,10,"死者代言人,作者",https://picx.zhimg.com/v2-3fbc147353f06ba8d520586e54834663.jpg?source=6a64a727,https://picx.zhimg.com/v2-174a7ad469db6f5d1acc7b6c1d453454.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 30, ""name"": ""\\u6cd5\\u533b""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'subcategory': '盐选专栏'}",304367853,https://www.zhihu.com/xen/market/remix/paid_column/1168490364884729856,+gEsCFMSEzExNjg0OTAzNjUxNDAyNzkyOTYaEzExNjg0OTAzNjQ4ODQ3Mjk4NTY=,https://www.zhihu.com/xen/market/remix/paid_column/1168490364884729856?extra_tab=2
象的献祭,['魏俊康'],刚刚从经北监狱服役 15 年后被刑满释放的冯正吾却在出狱不久被人以及其残忍的手段杀害。在冯正吾死亡的当天有一位年过六旬的老妇人也因癌症在秦台陵园去世，被老妇人焚烧了一半的身份证件上，显示着该证件的持有者姓冯，这一巧合引起了刑警亚民的注意。真相的背后蕴藏的是人性的软弱和爱的力量，一个男人为了拯救自己的爱人甘愿放弃自己的自由和人生只为了能让自己的心爱之人得到解脱。,26,"魏俊康,悬疑作家",https://picx.zhimg.com/v2-7e10fe83f78af66231bce55310c15404.jpg?source=6a64a727,https://picx.zhimg.com/v2-43f6a0acaba56ce263c43d54ee98c20f.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 46, ""name"": ""\\u590d\\u4ec7""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'subcategory': '盐选专栏'}",304367852,https://www.zhihu.com/xen/market/remix/paid_column/1179768739310059520,+gEsCFMSEzExNzk3Njg3Mzk2NzA2OTU5MzYaEzExNzk3Njg3MzkzMTAwNTk1MjA=,https://www.zhihu.com/xen/market/remix/paid_column/1179768739310059520?extra_tab=2
神秘事件簿：奥兹冰人、天启大爆炸和迪亚特洛夫事件,['眠眠'],几千年的人类文明史，总有一些离奇现象和神秘事件让科学也一筹莫展。然而科学并不是静止的，它的进步揭开了一些神秘面纱；可也有一些真相，它只能无限接近。,7,"眠眠,新锐科普作家",https://picx.zhimg.com/v2-599dd2f7363119eb5fb067f75564da8e.jpg?source=6a64a727,https://pic1.zhimg.com/v2-b16fed67741e242b066c68ec749f161b.jpg?source=6a64a727,"{'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '0', 'subcategory': '盐选专栏'}",304367848,https://www.zhihu.com/xen/market/remix/paid_column/1215386413346488320,+gEsCFMSEzEyMTUzODY0MTM1NjA0MTQyMDgaEzEyMTUzODY0MTMzNDY0ODgzMjA=,https://www.zhihu.com/xen/market/remix/paid_column/1215386413346488320?extra_tab=2
暗树：一个穿越暗网杀戮的程序员,['胖总'],"【全网第一部高科技犯罪推理小说】互联网技术专家胖总带你揭开隐藏在暗网背后的绝密内幕——“死婴案、被杀的代孕女工、坠海专家、暗杀之谜、绑架案、抛尸案、人体绞肉机事件……”疑团重重，迷踪不断，幕后黑手究竟身藏何处？跟紧胖总，一起去探秘令人毛骨悚然的人性深渊。
",15,"胖总,某互联网公司资深工程师",https://picx.zhimg.com/v2-c27e4ae90fc753dc1bf385d701d4acf0.jpg?source=6a64a727,https://picx.zhimg.com/v2-d6e96de1db7aaa51a9b788012a228fb8.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 28, ""name"": ""\\u8b66\\u5bdf""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1600310394', 'subcategory': '盐选专栏'}",304367836,https://www.zhihu.com/xen/market/remix/paid_column/1279821433267879936,+gEsCFMSEzEyNzk4MjE0MzM2NDk3MDQ5NjAaEzEyNzk4MjE0MzMyNjc4Nzk5MzY=,https://www.zhihu.com/xen/market/remix/paid_column/1279821433267879936?extra_tab=2
人性剧本杀：悬案现场的隐秘角落,['每天读点故事'],男人中毒身亡，妻子、初恋情人和第三者为彼此作出了不在场证明，真凶难道另有其人？惊悚的案发现场，最亲密的嫌疑人，和真假难辨的证言，20 个猜不到结局的爱情悬疑故事，一部暗黑人性剧本杀，凶手藏匿在他们中间，等你找出破绽。,19,"每天读点故事,移动互联网原创故事平台",https://pic1.zhimg.com/v2-d8bec08e58291ae64cbc9b0d50636afa.jpg?source=6a64a727,https://picx.zhimg.com/v2-4ce934845c55f3a68a3d4e7a249ea953.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 39, ""name"": ""\\u5a5a\\u59fb""}, {""id"": 46, ""name"": ""\\u590d\\u4ec7""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1605181884', 'subcategory': '盐选专栏'}",304367832,https://www.zhihu.com/xen/market/remix/paid_column/1284485820510928896,+gEsCFMSEzEyODQ0ODU4MjA2MTIxNTc0NDAaEzEyODQ0ODU4MjA1MTA5Mjg4OTY=,https://www.zhihu.com/xen/market/remix/paid_column/1284485820510928896?extra_tab=2
